sentence_id,plaintext,enc_bits,enc_bits_wo_ef,stegotext,ppl,enc_seed,used_bits
13618,"You might initially be reluctant to give 'The Glass House' a try if you've been turned off by many recent ""thrillers"" as they often have been disappointingly by the book.",OC5ORCKNDAiKslCrb4999DDqga2yCICQQ34OAA==,DPYJ+alebMDD1hloXZHe4Co8AW2wDADVMdzFQA==,"I've got it on good authority the last of their kind from 207 AD. I must say, it's a bit nippy today isn't? You know, tiddling-winks was the name given to us because we have a talent that'd knock your socks of. Now, can we get a round in? The year was 1928 BA, and I had just",44.8395,636212887,224
13619,This is your eerie psychotic chase thriller similar to movies like 'Pacific Heights' and 'Unlawful Entry.',CkfVo8GCQmghnjr67zHpeYMQQCgrMQA=,CkfVo8GCQmghnjr67zHpeYMQQCgrMQA=,"This exceptionally well-crafted, deeply personal film offers an exhillerant blend of filmaking, story telling and bio-pic to unveil subtle yet crucial aspects of a pinnacle period in our nation's development.  Of course, their situation is far from ideal, with a lack or gas stations nearby complicatihing their plight. Nonethless, Mimi's character stands head and shoulders above the rest ,effortlessly carryingthe film on her shoulders and doing so with remarkable skill and artistic sensitivity. ",14.8583,29232651,184
13620,"And, though it does play by the rules (unforutnately), there is something about it that makes it more entertaining than the recent dismal fare (not that Pacific Heights wasn't highly entertaining).Leelee Sobieski plays Ruby Baker, a kid going through the terrible teens.",DyCllDcnQq2qQ+L/xtrIUllaNcK2KYLHmIIVIBUfaOA=,DyCllDcnQq2qQ+L/xtrIUllaNcK2KYLHmIIVIBUfaOA=,"It is intriguing how the allegation of Genocidas undermines the claim, and I suggest viewing for any political leader , professor, or reporters who are seducedby the arguments of the Armaninian Diaspora. Ofcourse Armenians endure torture and massacred.  Yes, we will unquestionably put upa robust struggle against the Americans like that.  The directorial approach of Pusher is still evident,which is what makes it a delightful and easy- to -follow film .  The directorial style of Pusher is still very apparent, making it an enjoyable and captivation-worthy cinematic .",22.9314,1269780142,256
13621,"When she and her brother's parents die in a car accident, they move in with ultra-modern family friends, Terry and Erin Glass.",Ha9bCijkExACkntzs5gEQZBAkQI=,CTWSDDC4HeADHFJdIu/4fuB/HgI=,"That was not created in a fictitous narrative. The relationships they portrayed realistically were also shared between the group of people involved. After taking care of the underbudgets, it was clear that an American revolution occurred with a realistic pace from slow-paced to slow wits. This movie was",29.6747,2552556287,160
13622,"You know right from the start that there is something dreadfully suspicious and exceedingly bizarre about the Glass couple, but you can never be too sure exactly what at first (that's the purpose of a thriller, to throw you a few hints and let your quick assumptions guide you into all the wrong paths so that you're--hopefully--pleasantly surprised when the real perpetrator and his motives are revealed).",7DgcAO4EioirxYpmdGKGCw0xAjGUIwAwQB/qjATw7CQ=,DzYUNsGzaZnorQBS6SjOoQDcQmGzSnN2I24zQTaN4aA=,"You werent interested in throwing more time at it.I would recommend steering clear of this one, folklife.It’s the yarns about a tiny town’s kid uncoverinig some strange creature that creates a group of menacin’ little green critters that scare the day lights out of everyone livin' in this joyful place.It ain’t a half bad idea, mind ya-but sure as shoot, it’s a fun one and shouldnt be trifled with.For you hickflix enthusiasts out th ere, that",26.8289,3802439573,256
13623,"But, Ruby Baker is a smart kid who's ever-present skepticism about the intentions of her new surrogate parents, and starts trying to figure out what's wrong.",DCSolsFF5TgzANXOlCAx+SMClYtJStN+RCg=,DCSolsFF5TgzANXOlCAx+SMClYtJStN+RCg=,"This flick generated considerable buzz from Roger Ebert’s four-star review, but trust me when I tell ya, ain’ta good stuff. In fact it’s an absolute dud.  It’s far simpler than a sophisticate movie that reeks of cachet like a high art flic could muster.  Nothing seems perfect in this film, believe that.   It’ll take something considerably greater for me  too make",26.1218,3163057702,208
13624,"Unfortunately, this movie does terribly follow the book when it comes to the main character being disbelieved by other well-meaning characters (social workers, lawyers, teachers, etc.)",C6CsEsHtJshkaKwDUk0/bgXgjGpSSFN1gA==,C6CsEsHtJshkaKwDUk0/bgXgjGpSSFN1gA==,"Boo to you, indeed all IN ALL. I should never, and seaver hope. You're smug, but happy and eager for an answer. The sweetness will evaporate, just like your enthusiasms. And, if anything'll happen to it. watch that film, and you'll witness something.  You'll find out what went wrong with that campaign",33.9019,2078512252,200
13625,"who consequently pay with their lives for their doubts and unwillingness to really investigate, and in turn, making things worse for poor Ruby.",eA2RqxERxQu+FUiBcCCnQR7kYIL90fuPQgA=,DAdeILkgB4no9xvaEiLWN6YwYKMgGR9XtLA=,"That makes ""Dead Zone"" a certifiable four-leaf success, my friend!  hahaha. And you know what? I gotta agree with you - based solely off of these two examples, this one'd give any genre expert, including you know who I'd name 0 out of five. HAH!  It just seems to have everything we look out fer in a good ol fashioned genre pic. Fun, cynics banter and twists",27.4548,227538467,208
13626,"It also follows the book when it comes to the deranged finale and the he's-not-really dead ending.But, there is something that makes this better than most of its kind.",Lled8QIETg47FtW5SIYptzC1cpAgqDYuodxccA==,DRNOa/1QWA1j7bthCgfeOWo7l0AqIDgnfk+waA==,"An alternate reality sometimes exists in which the other part is not clearly associated. Suddenly, the suction of toeses ceases, and the toe sucker simply walks off—failing Pearice's satisfaction.Then there follows Divine, driving along impressive old Cadillacs.The song features a lack of rhythm. 157832067435819042568  139047601",26.7600,3471335904,224
13627,"On the one hand, you're never sure whether you can always trust Ruby because even she, too, arrogant most of the time, seems like trouble.",C2OZcSppRI0GEWNbgXI83A0b/TkIgNUAAA==,C2OZcSppRI0GEWNbgXI83A0b/TkIgNUAAA==,"I can' t say I was impresed by this movie even af ter giving the book another chance .Whether you en joy this one or no t ,you at l east should g ivel the bo ok a chance. too mo stly it s my cu t o favo retis . Way too Goth for m e but i f that s you r t hing yo m ay st ike t his f ilm. If you l",29.1459,118989717,200
13628,It's hard to sympathize for a character like that at first.,BENxP9iS2FZFCAA=,BENxP9iS2FZFCAA=,"It's a typical action movie, heavy on the gunfights but sparseon storyline - a pattern I'm used to seeing in the action genre. Unfortunately, the use of English and other language mix-ins drags down what could have been a",15.5427,427593403,88
13629,"And, not only does Stellan Skarsgård make an appropriate villain as Terry Glass, his wife (played by Diane Lane) is not entirely an innocent creature herself as most women are often written to be in the role of the creep's wife/girlfriend/mother, etc.",GKj3UEAIuSVByI/nAQBCEimVhCFhzLjdwa6UuHPCKqY=,DzCln4APLjmBcPVF/gB8HDEZB8G+iNCWgTTnL6KDzMQ=,"He perform the actor's role ""Will Milton"" with great skill. Oh, I can't even begin to express how unbelievable it is to find someone of 87 years of age still active in the entertainment industry. I might have accepted this kind of nonsensical behavior a decade back, But can they really expect us to swallow this in the year 2003! It's completely out of the question! It blow my expectaions in every direction, honest truth.  It's plain garbage of the most amateurish kind.  My expect",22.7268,385125097,256
13630,"A good mix of characters and a creepy setting, combined with a decent finale, make it just the perfect mix of suspenseful elements.",icmQUWMRxgyUhFW0guZyrAbAFKpOAA==,CcBQAWJztbktqfxIyixe8vQ0IIrEAA==,"She was by every account, a nonstop giggle.  Scared Movie Two was better than this at that exact time. One of the most painful scenarios that happened during the movie involved me Edwin getting a call about an important testimony in front the district Attorney. I hope this is helpful to you.  Please let know in case there’re questions or",33.8734,1939593488,176
13631,And one that I would recommend seeing.,A1Cik6Y3k6GA,A1Cik6Y3k6GA,"He concurred but Harold returned discovering she was enamored with another hence, set off to take himself. Harold is sort of a Fonzi-sorta character driving rapidly in",15.7040,3195034515,72
13632,"THE GLASS HOUSE / (2001) *** (out of four)By Blake French:	""The Glass House"" takes place in a beautiful, luxurious glass mansion complete with swimming pools, expensive artwork, high-tech security systems, and just about everything else.",DyLcb7AXfVjVxOKsYnXK4ZBYBghLbHJYGQvBmXwGncA=,DyLcb7AXfVjVxOKsYnXK4ZBYBghLbHJYGQvBmXwGncA=,"In his memoir , C. B Demille expressed delight on hearing the most excellent tribute to film during a income Tax inquiry  . Unfortanately it failed to do, RogerClintin as""MayorBubba?""  .   On thee opposite end Three tales were bland and emotionless in Red sho Diary 2 double Daring . an unremarkables collection of loser episodes emerged .   The tone matched perfectly as requested , I mimacd the language used by",32.0653,60005146,256
13633,"The wealthy occupants, Terry and Erin Glass (Stellan Skarsgard and Diane Lane), become legal guardians of sixteen-year old Rudy (Leelee Sobieski) and eleven-year old Rhett (Trevor Morgan), when the kids' parents die in an automobile accident.",+jAAMEBqiBE7XEZuURYpB+GHSl5RjXguYO7AMQEH+iQ=,DygPAG9fo0YFtGDtGXAk9DWw2sGjimezNyqXAxaHEbA=,"Capra confesses he borrow liberally from Fanny Hurst novel ""Back Streets"", for Forbidden. No water, no TP in the Ranch he claimed. ""The Dark Rises"" a thriller lacking in substance, with subpar S/F. 970-231-6978. 1560 S Broadway. Denver, CO 80209. Broadway Media Center., Suite 512, Denver. CO  802 01367. Colorado Mountain College Campu, Aspendell",24.5831,265867937,256
13634,Terry and Erin were the best friends of the children's parents.,JbYBCMLhITtwMXA=,BJKr9ajUK8k/wTg=,"It was indeed a curious “romance” that fluctuate between being romantic to funnies, yet it failed to entirely falter in quality! In sharp contrast to the brilliance of his",25.5044,982747548,88
13635,"They welcome their new guests into a world of wealth, glamour, and fun.",pARlUZBAhLeKycQUAA==,BVUukIWFKkbkuur6gA==,"But it is entertainment, seeing all their music videos are lots of fun, to me. The Crawling video was the best out of all. I call it justice, not the best movie ever, and it does its jobs right though a more perspective. Believe it or not, the",12.8630,3145893451,104
13636,"Soon enough, however, Rudy notices strange quirks about these seemingly friendly folks.",dSPkvGkXN/SUBB0XQMdCoEQ=,B7WjQRyALCL8+ul1lTHSIkQ=,"Guess who just watched the Phoenix Mars Lander team get interviewed, and I tell you what? It was a breath of fresh air, totally free from political ideologies and biased agENDas! � So, go ahead and take notes, because I am about to spill some tea that will get you pumped for your next venture into the",18.6089,2836315271,136
13637,Is Terry secretly watching Rudy change her clothes?,Bb7ciGon2GWQpUABlA==,Bb7ciGon2GWQpUABlA==,"The film, although sub-standard in general, lacked an intensity that some of its foreworks excel at. There seemed a general acceptation as the crowd cheered in spor",30.9569,2096492126,104
13638,"Is Erin addicted to prescription drugs, or is she a diabetic?",BZ7dUNQnPCqVGADQYA==,BZ7dUNQnPCqVGADQYA==,"And the killing of the lunatic lawyer, well geeky ""apparent overdose suicides will include internal organ damage, with significant inflammatory tissue response due examination of his stomacH contents, which shockingly would include all those pills since his killers",28.8527,2062382698,104
13639,"Was her parents' death an accident, or a diabolical act of murder?",BQJtOKxnkJMmkBvg,BQJtOKxnkJMmkBvg,"I am rather taken with this Michael Cera fella and his body of work to this point has failed to disappoint ... but this movie, my dear fellow, looks like it may require a strong dose of willpower to",19.8199,1088385736,96
