sentence_id,plaintext,enc_bits,enc_bits_wo_ef,stegotext,ppl,enc_seed,used_bits
10485,This remains one of my favorites,MVFDENcA,AeebKh1A,"No, he took it a step forward.From here, Veronicahas only slept withX amount of guys, but she has gonedownon thrice as many.",8.0190,3524980415,48
10486,I am giving Brigands the highest mark.,JYsdT+BYRFARh9A=,BKPkWYBK+uq+BkA=,"Angela, a revered villain in slasher films history, remains mostly a mystery. Her presence is hinted at, but her full scope remains unexplored. Despite a select few impressively brutal kill scenes, the",16.5007,3808607558,88
10487,"However, I believe it is virtually impossible to appreciate the movie without sufficient knowledge of Soviet history and perhaps some involvement into Perestroika and post Perestroika cultural context.The film is an antithesis to very famous movie by Tengiz Abuladze (also a Georgian as Iosseliani) Monanieba (Confession).",WRbAZmtEBSj4iKYZeFMMTIOpSIHA8nM9sTZS/EDJAcA=,DvQ8fHUqrP9apW09iOzENEakM8KqA5uQI+XAolrcPUA=,"If horror movies that are easy to deciple plot-wise are what your looking for this is where your going.  Leila"" is simply excruciating to watch- don't waste your energy...but if you are a masochist and want to wallow in mediocracy, then go ahead an check it out. It will leave you on an emotinal rollercoaster that will leave you teetering on the brink od despodence.  Belive you Me...its no good.  Avoid it all cost.   But heyy, that just means more time to find the",26.9188,4294135537,256
10488,The later was one of the first attempts to rethink and reevaluate the past involvements of all layers of society in Stalin terror.,ioP5FOE2pQWujPA2oA40YdsKya5h1zA=,ColwZIWzFhO9McH3V1ltDNfdFLrbDDA=,"He'd be nowhere swimming to a rock that'd be going nowhere in a lake with frauds loses, according Rebecca. Enids go against culture rebels hate this scene, having trouble getting a job to get one.  3061452378  9612430857  68549310",32.7883,2819886016,184
10489,It was of special significance that a Georgian has made such a film because Stalin even until now possesses a status of icon in his home country.,DANYQpfgMxQcWZzK94xkMoFQmggg8CbRfIA=,DANYQpfgMxQcWZzK94xkMoFQmggg8CbRfIA=,"Like ""Signs"", films like these go deeper into substances.  In an endeavor explored in part one of the film, a letter-home narrative unfurls with Nicola journeying across Norway, reciting snipped tales and experiences to brother's postcards, captures three words perfectly defining its overalls: ""Life beautiful exists,"" and this movie is an",38.4791,9422624,208
10490,"Confession took a stance that all that had happened was a great tragedy and everybody was guilty to have let it happened.Brigands, on the other hand, portraits the Stalin terror as something very mundane and boring, pushing a viewer to only one logical conclusion that it was unavoidable having in mind that authorities in all times had been no more than ordinary brigands, gangsters and robbers.",DwG/Fa3bjFWSg0hYhfDgMmgpjIYx8MMFIfsZ4E8EFZA=,DwG/Fa3bjFWSg0hYhfDgMmgpjIYx8MMFIfsZ4E8EFZA=,"Still, this little suspenser needs nothing from the past and can stand boldedly on its grounds alone. 92 minutes I ll Never get backing anyway the story line.  Shes Not ""rebelious"", she's a kid and arguing with her dad in a corporates meeting what on earth was she doing here before hand ?  A place.   Please let me help you with that.   Would You like some more samples?  Here please check this out.   Can you give me more information on that, Please?   I'd be glad to assist you further?  Please check out this link",23.9584,547394189,256
10491,Iosseliani uses the same cast to play historically parallel roles from medieval Georgia to the very recent events of collapse or the Soviet Union.,WbiAiOUIAGzEqWkgo7lEDYxJgbGN1oJRMSiN5RqY,DjPDPI7h4a2i4EqWWKQ7sirczf7nFaYBwhHoOkho,"Intriguingly reminding him of their early days, either way the relict of Dracula's days lingers in significance, a testiment to past experiences. I assumed the movie under Roger Corman would turn  be some campy horrorshow, but seeing Corman's directorial credit above  the title was enough indication for an uneventful evening. Despite his endless adoration, Dracula' s incapacity to quench his love with hers hinders his unconventional fatherhood",29.7500,3017409504,240
10492,The same actors and repeating at least in spirit parallel events create some static recognizable core in seemingly distant and different stories.The film appeals to various known historical facts such as personal Stalin involvement in criminal acts of bank robberies before Bolsheviks had noticed him.It is a masterpiece in both cinematographic and philosophic way.,7DWBrXA8UXYIeCjBN9n1E8DzpdCbog1LJpDtCdkOlWI=,Dzju/sLNh+YNgC9xVV7dCe3GoWIcKJIxfQWrTgQDNDg=,"It's the ghost who best characterizes this image.  I must say, though, that I do not see the appeal in this group yet.  Nothing has been eluded of how the ghost came about?  It'll be wonderful.   This is all we needed to know.  I must also point that the ghosts created were a result of some events from the 21st century. But I can't reveal much more about what led to their creation, or we shouldn 't be",34.0493,3189710796,256
10493,One of Director Otar Iosseliani's stronger films.,ZoYYKp+xDHF8ZMT2SvklyA==,ByC+nqb7tNn6h3K5YSZK8A==,"It is simple yet powerful how ""Sophie's Option"" served as a testament to Sophie's authority. $$  It is a pricey choice that brings tears of happiness and pain to humanity.  $$$$ Sophie's power is displayed with a ""Sophie's Option"" vehicle $$$$$  Sophie's Choice",25.2893,4110624661,128
10494,"The movie takes place during several periods of time in his native country of Georgia: in the Middle Ages, in the early 1900s, during the Stalinist period (the bulk of the movie) and in the chaos of the early 1990s.",DGkmIpItAvCL2qhNuRtomcZXKAwJYhAjLJEA,DGkmIpItAvCL2qhNuRtomcZXKAwJYhAjLJEA,"Not just by Jet or some of his peers but also by some of them. I like the chemistries between Gibbs and DiNoia, I always get a chuckle when DiNoa mispronunci the wrong name. That has always had a chuckle.  The show brings up the situation in hysterics by never sending up. ""The Crew"" is a terrible movie from last year. It takes place in South Beach, Miami and shows how the four old men are being threatened by rising rents.  They",19.1212,2611539246,216
10495,"The same actors often play different characters at the different periods of time (for example, the guy playing the medieval king also plays a Stalinist henchman and a contemporary smuggler).",TFFgES6go415uHSZuIMo0wrcREljAUO6Dg6A,DJju/sKIIZQ6Geo6GRIIVmwdnZBlVAOCLMKo,"She has mastered the accents, but are there not some talented actors from the United State of American?  My thoughts were drawn to Gerald Butler  portrays Marek, with Ethan  Emery as David Stern and  Paul Walker as Christianity in the film ""The Italian Job.  I understand it could of been released earlier, but that isn't an excuse for not acknowledging the flaws with this movie.  For instance how Gerald Butler as Mare",22.5504,2576772810,216
10496,"The movie works through vignettes full of deadpan humor, and a common thread of all the stories seems to be the absurdity of life, the arrogance of power and man's inhumanity to man.",DGkmFhVIYGBQLBAkim8D4NSgYGBsP0Wo8WAA,DGkmFhVIYGBQLBAkim8D4NSgYGBsP0Wo8WAA,"It's undoubtedly one of the bleakest installments of the series next to 'Home', or maybe even inside the leading 3. Although made in  1 9 90 , the first  48 Hours was a colossal hit and either began or influenced the bob film style for years to come . Although it may appeal to prete n s, regrett ab ly this isn't a show suitable  for grow u ps - it' s offensive to the brain.  .      /Output/   .  \.     /      outputs/   .  \    - Output1.txt",21.2160,1145175243,216
10497,"Iosseliani even plays a couple of roles here, as a Stalinist torturer, and as a present day bumbling projectionist, in one of the film's most elaborate gags.",DlPDPI7h4d3KADFNTQCahIeEASrkf5YxBWRwwMZoAA==,DlPDPI7h4d3KADFNTQCahIeEASrkf5YxBWRwwMZoAA==,"I was initially skeptic towards watching ""Saturday"". I had never seen ""Saturday"", a movie byMatíasBize before..Not a partofMy circleoft friends.Mikeflirts with and openly lerres At these Women in away that would undeRly make viewers uncomfortable toda.YeS?  I couldn't help but feel awkward and uncomftable atMike ' S  behavior towards women. Even though it mayhave bee a different culture and social norms back Then  ...",27.4443,1743217838,248
10498,"Overall, a great movie, with Iosseliani's caustic humor telling us, as the old Latin proverb said, that homo homini lupus, man is a wolf to man.",WBR67PwLqx6BPAJ90JS8wvFBEwo2acCxTNnwL6oGNOg=,DxbAvJ4T8sd2vD+sWrPp4okQ7MAmLESXBx9VYwPHopg=,"There aren't any direct verifiable proofs to support the tenant 'slough's narratives about her up and sister.  It appears that the plot is too thin on features and the creator opting to fill in the spaces by introduces random and unnecessary sexual stages in.  It is evident, isn 't it?  You can spot the actress tracking with a camera in her head before landing and then relax when shooting the belly-ring ceremony scenes.  or splice the edit in an",32.6338,3422459621,256
10499,"if i hadn't seen his Otar Iosseliani's next film, 1999's masterpiece ""Adieu, Plancher des vaches !",Tk5ovDG3pccfD3IFqu8ojMRARFekWoQhg7qYpQcrWA==,DqQqHe9DnAdplhM2xoddWVFVFQfZxuqJEpOijdqDbA==,"The characters lacked any semblance of realness.  A cinematic delight for all those who yearn a heart-warming account!  I'm gratified that someone else bankrolled the funds necessary to grant me admissions.  I found Coffee and Cigarettes to be an utter failure, therefore justifiably so why anyone ought to have shelled-out cash for me to see it.    Coffee And cigaretes was an utter disappointment, which is how I am glad someone else footed the bill so I can see  this film.   Coffe e and cigarettess, alack of any semblance",19.8317,4011401608,248
10500,""".So my comment will probably be linked to the two films rather than only to this particularly strange journey, adrift in a Parisian's tramp mind.",jzwSZ9XS0JIIbDe1SYUCN+KDNDEC9HgCeu8oy0ANTHo=,DzMhRpNBkQMLZ1DlrCkrHP59SXh6jvb0jmFJgsLPg/g=,"The church confront a pressing issue, with only a restricted number of priests holding the prerogative of exorcising possession. They turn to Father Thomas, a fellow already acquaintances when an exorcism goes catastrophically wrong, blinking him irreversibly. The entire movie evolved into an emotive portray of people struggling with the weighty burden of their duties, as Father Thomas endeavours to redeem himself by triumphing over evil. The audience is able perceivethrough the lense of Levin, who intertwines the concepts of reclamation with concessions. The alient'",27.0716,1426174221,256
10501,"War is the main thread that links his dreams, as he embodies a medieval king, or a communist leader, or remembers of his east-european country, ravaged by war.",GLFpSYJlz49uKlgsaHIJHNbFIjU0yTkOEU+A/SwCASg=,DyGxjvxGivW0M5A3sFwOF2SGPCYncdH0HnUAqcgD/jA=,"More hope means despairs for everyone. Everybody has hope, there is nothing unique to have hope in; there is nothing hero about facing reality. Only those disoriented, like Henri Charriere in Mcqueen's film, Mumbling ""I don't know"" and “I do not care"". These words indicate their coolness and readiness; Such people understand that reality can be tamed and mumbled.  Not to fans offended by a film who think that “ The Exorsit '' is only comedic but watch it because; this",28.3548,2111650689,256
10502,"But more interesting is the permanent obsession, for Iosseliani, of typical features like Cinema in itself, Paris, where the director actually lives (he's from Georgia), tramps, alcohol and songs.",WRYRROQIxxa4liibBOBCsodR8dliQYoq6vVRhN1pLMA=,DvSrNAeIBb8iyLtYf0swIRTTmOBH/uISagYBFgkj9+A=,"The performance of which one did I not enjoy? Marlener Dietrich's was my pick. It was already outmoded by 1950s norms at even 10 years old. I'll admit it may have lacking compared to others, but the problem is I'd recently seen some other performances that far exceed those few cliched moments with good acting in the first 35 minutes or so in quality and execution.  Marlern' s was my pick, it got a 2 from me",33.5447,2637395735,256
